"";"user_id";"status_id";"screen_name";"text";"favorite_count";"retweet_count"
"494";"523668900";"1574175207434162176";"booji78";"37 years ago today, The Parents Music Resource Center's (P.M.R.C.) United States Senate hearing on music censorship… https://t.co/e9vCSES3ah";"0";"130"
"495";"3320510525";"1574159284408963072";"gerarddaly761";"@sportbible @David_Smith82";"1";"0"
"496";"1144113001496289280";"1574711137362403331";"Leonard62976290";"Maguire NUNCA valeu £80m, mas, nos primeiros anos do United, fez até boas temporadas.

Depois disso, tem feito péss… https://t.co/nZvFaHiOo5";"0";"17"
"497";"2420560255";"1562039712046583808";"PatrickHilton88";"https://t.co/8uss05OCfD";"0";"2475"
"498";"1066640141463314432";"1066640141463314432";"HarielTermilus";NA;NA;NA
"499";"1527629909463539712";"1527629909463539712";"StraightouttaSl";NA;NA;NA
"500";"273904821";"273904821";"nashyuk";NA;NA;NA
"501";"1012085050895200256";"1574506530514169856";"SteveKerrigan7";"@LizTruss_MP https://t.co/FLzvBo88mh";"0";"0"
"502";"320178721";"320178721";"BKMUFC";NA;NA;NA
"503";"2431959136";"2431959136";"Amanuel_10";NA;NA;NA
"504";"715839292430540800";"1574691836555206656";"tallest_u";"@UtdDistrict January will decide who will leave first btw you and telles, you and Maguire are part of Manchester United and England problems";"0";"1"
"505";"190358432";"1570668650713194496";"bryn_55";"@WrexhamFX @hulu Did @RMcElhenney and @VancityReynolds like the Welsh cakes though!?";"0";"0"
"506";"171060307";"171060307";"mufcbabu";NA;NA;NA
"507";"331051146";"1358571372029636611";"slinstone";"#MTNDEWMAJORMELON
216 bottles!";"0";"0"
"508";"2462884807";"1574034350307684352";"CarolGPV";"@WEAREUAGM @KieranMaguire Key performance indicators";"0";"0"
"509";"134529367";"1567620071039664134";"peo_99";"#Klopp_Out #GerrardIn";"0";"1"
"510";"1547569104038465536";"1574443694832615424";"Maestro806";"@BarcaUniversal Basically his body doesn’t like reductions the blonde bimbo has conveyed 🤣";"0";"0"
"511";"242077026";"1574717709236940800";"AdamCrafton_";"Eric Cantona said this last week, before Italy went on to elect a very right wing alliance over the weekend. And, w… https://t.co/inuHyGcONc";"167";"26"
"512";"4908357172";"1574517223804502016";"83gaffer";"@Underc0verChris 100% buddy, it’s going to be grim, most people don’t have a clue, what’s about to happen and how s… https://t.co/n1CdbXbHzb";"0";"0"
"513";"758380547441881088";"1569756744284344328";"Tyroneb1986";"@FFH_Fergi Thoughts please https://t.co/4HiGf2kGoj";"0";"0"
"514";"791351623";"1574728789862531080";"danish7868";"Ishaq Dar takes oath as a senator of the Islamic Republic of Pakistan after returning from London. RIP our democrac… https://t.co/g7cqtPYFG2";"0";"575"
"515";"3182180168";"1574702455916441602";"ChinchillaBONKK";"ノーパンツゲーマーズが結成されるまで

#NPGWIN #ふうらーと　#Artsuki #TatsuTalk #Ikenography #IkeStreamland https://t.co/aD2tjISVgk";"0";"1793"
"516";"1554254074668670976";"1574206555896967169";"SamuraiSusies";"@dailydirtnap They are hedging tool, you would like if it was making you a profit 
:$";"0";"0"
"517";"739726139514617856";"739726139514617856";"willgmcglynn";NA;NA;NA
"518";"843401185";"1480467704075403270";"bowwow927";"@syouzo_ @zama246riberty @photo_bikers ありがとうございました🙇‍♂️🙇‍♂️";"2";"0"
"519";"149371201";"149371201";"dedra_vinson";NA;NA;NA
"520";"70746514";"70746514";"cheinetwit";NA;NA;NA
"521";"19008800";"1571851700280893440";"MoselKatzter";"https://t.co/bmuDmbsgGg";"0";"0"
"522";"104911197";"1341135165729456133";"srhtqlfm";"Ve yine biz bize kalmıştık...💛❤️ @GalatasaraySK";"0";"42912"
"523";"92258598";"1275161488236445698";"kingas13";"@dominiklada dziękujemy za konkurs! a kiedy ogłoszenie wyników? ;)";"0";"0"
"524";"478447968";"1574357694915682309";"HarsAgarwal";"@cryptomishra19 @BitImmortal @KMTrading_SMC @mrRAJA1326 @RealCryptoAxe @ayushisingh277 Happy durga puja sir🙏🏻";"5";"0"
"525";"1450239313";"1450239313";"alex_pries";NA;NA;NA
"526";"2880412528";"1539341251874791424";"AnthonyAntorino";"@NFLonCBS Tom Brady’s daddy";"0";"0"
"527";"256094972";"1574381915796299776";"Aspenking12";"Bills outgained Dolphins 497-212!
3rd downs 67-%-38%
Josh Allen threw for 400 yds
Time of possession 40:40–19:20
He… https://t.co/PAqtOkkjjv";"0";"247"
"528";"46661779";"1574729902133170176";"cas0527148";"@AdamParkhomenko Stop 🛑";"0";"0"
"529";"254373463";"1571580134993416193";"jorgepaez12";"Hace 23 años, Pontevedra estaba llena de coches. Hoy es un referente mundial en peatonalización y bienestar urbano.… https://t.co/lEAhyIqpej";"0";"2152"
"530";"2399874356";"1348566287799246849";"tejsgrevstad";"With the addition of three new talented developers in January,  we are now a 10+ company and, more importantly, mak… https://t.co/baZWUAtWH0";"2";"0"
"531";"1172152568379842560";"1172152568379842560";"bwdguidance";NA;NA;NA
"532";"1059229943429783552";"1573938961751617537";"ghazaliibashar";"●》Ask Allah For Everything.🤍🕊

●》Must read.🖤🌹 https://t.co/myFRax6QrP";"0";"343"
"533";"1472125412";"1472125412";"mgrocholski4";NA;NA;NA
"534";"1093578652011380736";"1565709686560653312";"sly_buford";"I was featured in South Florida Business Journal @SFBJNews on how we invest in and buy companies at Tenth Street Gr… https://t.co/cV16aX3QkC";"0";"0"
"535";"1552401435664568320";"1567545839337324550";"dont_blink_Dom";"@typesfast @alexisohanian Should be deflationary, right?";"0";"0"
"536";"54557655";"1572336130095304705";"RayTadros";"Way to go ⁦@alextadros17⁩ and the Fideles Christian School Rangers! ⁦@forsythnews⁩  https://t.co/4fPnonVNMi";"1";"1"
"537";"1725490818";"1509114607713107969";"xianwen_chen";"Very excited to see this paper out in print! As always it was a pleasure to work with Mikkel. Brief summary thread… https://t.co/NrjdMa9YaR";"0";"33"
"538";"1260706852737650688";"1566512676091469824";"R_Chetanvegas";"@mathisstillfun D";"0";"0"
"539";"1613860848";"1613860848";"Residualking";NA;NA;NA
"540";"1558158424348696576";"1558158424348696576";"JoshLitch99";NA;NA;NA
"541";"1550790756696477696";"1550790756696477696";"ZunNuo_Official";NA;NA;NA
"542";"1713548640";"1572291178837737473";"bsr1265";"@DonSteinbrugge @advisorpedia Convertibles Don?";"1";"0"
"543";"31910902";"1572783782369042435";"hawkswin38";"Trump lawyers today 😂😂 https://t.co/uaFrVfsuy1";"0";"0"
"544";"2420433501";"2420433501";"magic221967";NA;NA;NA
"545";"1526198392749277184";"1526198392749277184";"Tjm2188";NA;NA;NA
"546";"15771502";"1471279943585710081";"CoachKenHayes";"I just donated to @KhanAcademy. Join me in supporting a free, world-class education for anyone,  anywhere!… https://t.co/Q6W9H6s8HI";"2";"0"
"547";"1557358242174570496";"1557358242174570496";"80WilliamOz";NA;NA;NA
"548";"1158774799847444480";"1573976114216968192";"MuhamadBusaeri3";"Verifying my Twitter account for my #GalxeID gid:cvdpfhagPFFKXCJKYLcMaB @GalxeHQ 

 https://t.co/txGglKyXg1";"0";"0"
"549";"1028963350485454848";"1574621891192848384";"TFattrik";"🚨 $GMBT Giveaway 🚨

Who doesn't like a giveaway? We're giving three random users 100 $GMBT to use on Staking contes… https://t.co/RO27YpoyMJ";"0";"29"
"550";"862439521438367744";"1509909309022511114";"padsbbcllatan";"@HumanaSpain @cooperacion @RealidadesONG #HilosQueAbrigan";"2";"0"
"551";"1381940891514900480";"1381940891514900480";"cryptocurrenchi";NA;NA;NA
"552";"18639152";"1432241562084315137";"melissatoney";"@AtlasAirWW Way to go Atlas!! Proud to be connected to you!!";"0";"0"
"553";"1263295470";"1263295470";"dovahkiinn33";NA;NA;NA
"554";"1556634228762284032";"1556634228762284032";"DRTMSBT";NA;NA;NA
"555";"54920106";"1574513842985762816";"Joostdela";"https://t.co/DF8IryeR4H";"0";"81"
"556";"765425526030729216";"1466532875734454272";"the_tallen";"ON TO THE SEMIS!! #GoAgs @TheWWPA @NCAAWaterPolo_ https://t.co/Q3GId1f6XG";"0";"12"
"557";"1492811848735150080";"1574215435553153025";"JDLichaoZHU";"@schorselysees This is hilarious! Some people will definitely think you are being serious 😂";"0";"0"
"558";"507333123";"1557547930604560386";"tomaty_juicy";"自戒
「歴史を振り返ってみても、完璧で何も問題が無いと思われる時はピークの時である。」";"0";"0"
"559";"42063036";"1574068693016903680";"khanbaba007";"@salmanmasood I don’t understand why Asif was not sent instead of Khushdil. Bad Captaincy";"0";"0"
"560";"18416400";"1573794593316872192";"wsculley";"@pkan90 @KyleSamani Market too small to get fragmented further. 

Need more projects that gel together existing app… https://t.co/wDY29rxeDa";"2";"0"
"561";"970985778";"1574604139275100160";"Brobyflanjoby";"@trader1sz Confirmation

https://t.co/Ptb3kpt0RD";"0";"1"
"562";"4818407285";"1574496108981538816";"grijisss";"@moverxyz #mover #aptos #LFM https://t.co/TBpg3sEbDC";"0";"0"
"563";"836654786200109056";"1502385345144528899";"Crypt8Optimist";"Вы помните, когда зарегистрировались в Твиттере? Я помню! #МояГодовщинаВТвиттере https://t.co/lA1dw47aHT";"5";"1"
"564";"1869693349";"1574187043709915136";"cryptojoker123";"@RNR_0 These are panda bears with diabetes not grizzlies";"2";"0"
"565";"950773017050845184";"1573874767899369472";"ITam2018";"Without a doubt, it's #XRP time. #XRPHolders #Xrp #Cryptos";"0";"49"
"566";"1300993788702347264";"1574558943187173390";"TheYoungOldInv1";"I am pretty sure there are other ways to bring inflation down rather than destroy jobs and make people homeless ..… https://t.co/JtwZlN1aN0";"0";"67"
"567";"1169111737431416832";"1574058005288689665";"mrcommonsenz";"@petergyang @NeoTax_savings  @aibrahima";"1";"0"
"568";"1522110689489592320";"1573726308307066881";"DigitalWealthMa";"Uofazcenteronaging .com sold for 9,300 usd at GoDaddy";"10";"0"
"569";"1314255254213529600";"1574423814314004480";"NumberOneBTC";"@milesdeutscher @MessariCrypto @BaixaEssaPorra";"0";"0"
"570";"3284654550";"3284654550";"lachlan_morley";NA;NA;NA
"571";"1520458196032253952";"1520458196032253952";"vwchris528";NA;NA;NA
"572";"1322817280347009024";"1574270272235966464";"BaViet6";"@axelarcore How to get AXL";"0";"0"
"573";"1478383768322945024";"1574511530925776900";"JonahJosemaria";"@imintrugs i don't think he saw your tweet about how much gas you've spent over the years... omo people be feeling… https://t.co/s0KeVaiF2V";"1";"1"
"574";"1215003732125073408";"1566036994496552960";"SirAptos";"@TiquismiquisNFT @AptosMonkeys LFM!";"1";"0"
"575";"210730844";"1567480606652780546";"VINAYSOGANE";"@BSNL_KTK Submitted application for  BSNL Broadband connection at my home (Sogane, Shimoga Tq) 2 weeks back (as i d… https://t.co/YIHen3MBhU";"1";"0"
"576";"1552565870978682880";"1562752976032497671";"BuildOnAptos";"#Aptos ecosystem 24h recap! 🚀

@martian_wallet has now crossed 100,000 downloads and they are working with… https://t.co/5Wq37pz3Jl";"0";"36"
"577";"3237739040";"1561325443382358016";"dadeoot";"ZetaChain is the first public L1 blockchain with built-in omnichain interoperability. Earn 5000 ZETA Points when yo… https://t.co/hCLRISh6ZJ";"0";"0"
"578";"1380832411";"1380832411";"8petercooper";NA;NA;NA
"579";"95376505";"1559926576053383168";"van_ferdez";"Also, I’m buying Manchester United ur welcome";"0";"120785"
"580";"884020530944389120";"1573594920853684227";"aviationgal17";"@khloekardashian I wish you and I could be friends. Sending love and strength always!";"1";"0"
"581";"501955559";"1544460519679135744";"buster_jaime";"@ethanklapper @lesliejosephs Could it be the winner in this is actually JetBlue? With all the postponing, it become… https://t.co/kQLNtR2k10";"0";"0"
"582";"232998466";"1571802642648633345";"deaconredux";"Somewhere, Donald Trump is furiously scribbling notes.";"0";"0"
"583";"486267105";"486267105";"p_lo_green";NA;NA;NA
"584";"529177341";"1561303775515619330";"rupj123";"ZetaChain is the first public L1 blockchain with built-in omnichain interoperability. Earn 5000 ZETA Points when yo… https://t.co/dgRM1gbbtA";"0";"0"
"585";"963690127783538688";"1574692644466610178";"annbaron247";"🌟Learnt something new?🌟

Like👍
Retweet♻️
Share↪️
Follow @PrudentSammy for more🛎";"0";"9"
"586";"46653298";"1573294468933029888";"random1capital";"FUNDSTRAT: Volcker’s war on inflation “ended when 3M annualized CPI fell to 2.5% .. 3M annualized CPI might fall be… https://t.co/p1B30ZTOkC";"0";"27"
"587";"2415816598";"1146080867829321731";"glob324";"@LGUS LG frig broke. Your customer service canceled my 1st repair visit and sent the 2nd to the wrong house 1,000 m… https://t.co/bOeTrnello";"0";"0"
"588";"4440551074";"1240052874513702912";"MikeDNCairo";"So I’m hearing many myths about #COVID-19 and would like to quickly clear the record. 

Coronavirus will go away in… https://t.co/jcjVuRzrYA";"0";"86505"
"589";"90570778";"1574134293474983936";"ZachBoychuk";"I didn’t want salmon! I said it 4 times!  https://t.co/BWaBzPAjUQ";"163";"10"
"590";"1520316094044512256";"1551419823275462657";"Senchains";"@Rekt_Tekashi https://t.co/hr0Jxf30a4";"1";"0"
"591";"1554539094986080256";"1574486231450165248";"MomentumSafe";"@PontemNetwork @EconiaLabs @nft_souffl3 @hippolabs__ 
 excited to work together on integrations! @zellic_io";"4";"0"
"592";"235392829";"235392829";"MrMeowMixx";NA;NA;NA
"593";"519334033";"1574396852501303296";"ronaldboege";"@enjoyoor When yoga ?";"0";"0"
"594";"1248646336041418752";"1574256156968734721";"Blackpanther918";"@KD_Osewa @space_cadetxxx @Shege_Dey4U @koladeSZN @ToyosiGodwin @Preciousbalogu9 @imoteda Good u did bro";"0";"0"
"595";"452999360";"1567483495873744896";"Tiry4q_s3curi7y";"How many bots replies can I get here?

Support, help, assistance, MetaMask,Bitcoin,MEV,Solana Trust Wallet, Phantom… https://t.co/obtYGMY3Mz";"3";"1"
"596";"1264442962995548160";"1574620887546040320";"Cluo22855906";"@IamDapo Thanks for the update boss #mentor 💸💸💵";"0";"0"
"597";"1310628807855017984";"1574720505692979205";"Amir_Taghavi_";"@mehdizxx واسه منم وصل نمیشه امروز";"2";"0"
"598";"1400288614618222592";"1564707909673574401";"oneivavax";"Set a reminder for my upcoming Space! 
We will be announcing the winners of our community awards!
@AvaxApesNFT… https://t.co/0cAJJwyRGj";"0";"19"
"599";"894955383235633152";"1574438557095440386";"AyushGa93980631";"Must watch! India 🇮🇳 has a story to tel!

In 18th century, India accounted for about a quarter of global GDP. Colon… https://t.co/1HUWilZg5r";"0";"1691"
"600";"28115071";"1574724307997048832";"Air_Cargo_News";"IATA, together with Etihad Airways, will trial a CO2 emissions calculation tool specifically developed for cargo fl… https://t.co/5Y20GjxOwN";"1";"0"
"601";"1366468520133881856";"1574718629861523456";"dantesmiracle";"[DB] Powell Speaking on Digital Currency in ~15 mins

https://t.co/qdw3eYXVlj";"0";"107"
"602";"999091698998231040";"1573153349956153345";"Lydialei3";"GM #Web3.0 https://t.co/pXW1huk6aY";"27";"0"
"603";"2161676167";"1570311075492687872";"Giacomo_Seba";"And we finalized!

Happy merge all. This is a big moment for the Ethereum ecosystem. Everyone who helped make the m… https://t.co/YnXIuEESKQ";"0";"47959"
"604";"1529326657169162240";"1574447548789465088";"0xKarson";"Heads up that Kamino launched 3 blue-chip Vaults on Friday, with &lt;40% capacity left across all 3👀

( $SOL vault get… https://t.co/lt9UgfMivv";"0";"7"
"605";"1021403620959563776";"1574461903816249349";"0hmyluck";"🔥 Most-searched #ERC20 Projects on CoinMarketCap Last 7D

🏅$BABYDOGE @babydogecoin
🏅$SHIB @shibtoken
🏅$ETH… https://t.co/JiMIVHOcho";"0";"64"
"606";"945646365861916672";"1555118487781183489";"cha_nikos";"@kouloumos Ωραίος ρε μπαμπο 🥳";"1";"0"
"607";"3363858916";"1574234863917535233";"cmony_koren";"@Coredao_Org AMA ni problem oo
Cos I have strategized how to spend my first 50million";"3";"0"
"608";"1306884406557265920";"1567048048903159808";"CryptoCryptAlex";"Learn Programming languages for FREE:

Java : @javatpointfans is FREE
Python : https://t.co/vGO2YaRlSn is FREE
Go :… https://t.co/YB1AJaJwro";"0";"1711"
"609";"284430851";"1574490617706868736";"ebimohamadi63";"Check out my swap on @odosprotocol - the ultimate DEX aggregator that offers multi-token inputs, sophisticated rout… https://t.co/IfNIYSQKUk";"0";"0"
"610";"1374229357284134912";"1572920165305839617";"JaylatThe";"@luuminize @stapleverse 😍😍😍";"0";"0"
"611";"3870861861";"1560613113396953088";"crypto_nomad2";"@Shaquil32onil کلاهبرداره گول نخوری . ولتتو خالی میکنه";"1";"0"
"612";"1084865374586372096";"1574725662363222017";"0xhamed";"Bit islands brand name officially upgrades to https://t.co/mVYHi7LElx

Bi·search, Bi·DiD, Bi·group have been added… https://t.co/vqMXfSSyKD";"0";"2456"
"613";"311054289";"311054289";"FrostyCakesMar";NA;NA;NA
"614";"868486565953196032";"1571562721363251202";"cryptobonaparte";"🤝🫡 https://t.co/RoFI34XD6H";"6";"2"
"615";"1178628082237755392";"1574731047539191809";"sododsss";"I believe this is a faithful project. The projector has a lot of attractions so hopefully the project will be bette… https://t.co/Vi13iuvtfi";"0";"0"
"616";"958391410159308800";"1574729681047527424";"rpkarantheth";"I just voted ""Yes, please give me airdrop"" on ""Airdrop the Derify Protocol governance token, eDRF, to the zksyncdao… https://t.co/Di5hae985m";"0";"0"
"617";"1343640818";"1574164654569697280";"DarDerDyor";"We get told a lot that @MessariCrypto is known for its research reports. This is true, our research is top-notch an… https://t.co/m49blqSYwO";"0";"158"
"618";"1219828240388222976";"1494830708787134467";"s_yougu";"based kraken ceo https://t.co/R7Uk75Cm3h";"0";"106"
"619";"1362804444589477888";"1574413782234804225";"0X18STARK";"We're launching a Challenge inspiring to explore @CairoLang!
**✨ 17 days of Cairo Lang with Newton. ✨**… https://t.co/J8IWiVANPZ";"0";"30"
"620";"1433717903086391296";"1573949900135727105";"Vagabond202020";"CHIKN GUNNA GIVE IT TO YA 🥚 https://t.co/AOiua8bFch";"0";"4"
"621";"312538322";"1573417535655100434";"sphera_eth";"SORCE AND BEYOND! https://t.co/VLfYwkomYC";"0";"2"
"622";"1399593804";"1399593804";"Nuno_M_M_M";NA;NA;NA
"623";"1096734113493671936";"1574679376469397504";"Ogunley77838151";"@IEzzy17 vQYhELx97DnGj4aeRrYMnXFsayNro1V62KPzUqcSyBd";"0";"0"
"624";"1343840716045361152";"1574725159461818369";"dezentraman";"خبرنگاران دنیا صبح به صبح با چک کردن ترندها و هشتگ‌ها تولید محتوا می‌کنن.
یعنی می‌بینین امروز بحث اصلی چیست و از هم… https://t.co/yl6AwcxhDU";"0";"1885"
"625";"161031723";"1573742128286646272";"dns_vaga";"هر رژیم تروریستی در جهان از انزوا برای شکستن روحیه مردم استفاده می کند.

تنها راهی که مردم ایران می توانند واقعاً خ… https://t.co/iwNcD3JOIl";"0";"808"
"626";"3006182061";"1573829862812516353";"M_A_Russo";"Now do @FordHarrisonAir https://t.co/fa7n5Gwqg9";"3";"1"
"627";"1516315464078606336";"1568289756592885761";"Oluwaseyi2221";"As you know we are participating in the #hackathon - #Solana Summer Camp, if you want to know and support our proje… https://t.co/0n77PHHGAH";"0";"282"
"628";"212519901";"1549719174146134019";"CedricVanDuffel";"@EvgenyGaevoy Same lol - brotherhood is a masterpiece";"3";"0"
"629";"207688017";"207688017";"NLoftus20";NA;NA;NA
"630";"1455781552999178240";"1573135598655000576";"PhngNguynthan10";"@Mick_Contentos @contentosio Can you write about SBT, a way understand than easy";"1";"0"
"631";"990039208801660928";"1574542301379981312";"dungdu0ng";"@joepegsnft @Assethas @CreedHyenas 🫡";"0";"0"
"632";"1184091016942542848";"1184091016942542848";"DominikWaitsch1";NA;NA;NA
"633";"1010858168799449088";"1574708021657214978";"coomwah";"@Vertumne1 Dans un cas, il s'agit de fuir la guerre, et dans l'autre d'échapper à une mobilisation.
Se faire tuer s… https://t.co/42l0wijIYl";"0";"1"
"634";"773588556849745920";"1564443777124782084";"Rahul_Mahtani";"1/ Jump Pit presents: 

xHack, the premier xChain Hackathon by @wormholecrypto 

We’re excited to have Wormhole hos… https://t.co/SWO8UhIZtH";"0";"10"
"635";"25840609";"25840609";"bbuch89";NA;NA;NA
"636";"431960925";"1437619186889629700";"kevinmacios";"We Got Déjà vu

@JoeyB ➡️ @Real10jayy__ 

📺 FOX https://t.co/EBZPl0Y79j";"0";"5260"
"637";"1500128288118910976";"1574722120759713794";"Skip885";"@bgmasters IRS agents bring in more money for the government which can lead to more ICE agents.";"0";"0"
"638";"858306686";"858306686";"jkmizak";NA;NA;NA
"639";"350584736";"350584736";"AnkitShah18";NA;NA;NA
"640";"1528887506";"1574729933964058624";"MayowaAkinwunmi";"@stratosnft @arbitrum @quixotic_io Amazing";"0";"0"
"641";"1553532313207599104";"1553532313207599104";"mmtm_lab";NA;NA;NA
"642";"1264233092140511232";"1501405331850772481";"TrevorM24674970";"Retweet if you want Joe Biden to restart construction of the Keystone pipeline.";"0";"16502"
